"GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"False","Adolescent","UpperMiddle","Normal","Current","Mild","Tank","None","Economy","Normal","TwentyThou","True","SubStandard","False","Thousand","False","FiveThou","Rural","True","HundredThou","Thousand","False","TenThou","Poor","False","Thousand","Zero"
"False","Adolescent","Middle","Psychopath","Current","None","Tank","None","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adolescent","Middle","Normal","Current","None","Football","Moderate","Economy","Normal","FiveThou","True","SubStandard","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","One"
"False","Adolescent","Prole","Cautious","Older","None","Tank","None","Economy","Poor","TwentyThou","False","Normal","False","Thousand","False","FiftyThou","Suburb","True","TenThou","HundredThou","True","Thousand","Fair","False","Thousand","Many"
"True","Adolescent","Middle","Adventurous","Older","None","Football","None","FamilySedan","Poor","TwentyThou","False","Normal","False","Thousand","False","TenThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"False","Adolescent","Prole","Adventurous","Current","None","Football","None","Economy","Excellent","FiftyThou","False","Expert","False","HundredThou","False","TwentyThou","Suburb","False","Thousand","TenThou","False","TenThou","Excellent","False","Thousand","Zero"
"False","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Poor","FiftyThou","True","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","HundredThou","One"
"False","Adolescent","Middle","Adventurous","Current","None","Football","Severe","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Excellent","True","HundredThou","Many"
"False","Adolescent","UpperMiddle","Cautious","Current","None","EggShell","None","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","TenThou","True","Thousand","Fair","True","Thousand","Many"
"False","Adolescent","UpperMiddle","Adventurous","Older","Mild","EggShell","Moderate","Luxury","Normal","Domino","True","Expert","False","Thousand","False","FiftyThou","City","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","One"
"False","Adolescent","Middle","Cautious","Current","None","Tank","Severe","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Many"
"False","Adolescent","Prole","Adventurous","Current","Severe","Tank","Mild","FamilySedan","Normal","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adolescent","UpperMiddle","Cautious","Current","None","Tank","Severe","SportsCar","Poor","Domino","False","SubStandard","False","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"False","Adolescent","UpperMiddle","Cautious","Older","None","Tank","Mild","Economy","Normal","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","HundredThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Adolescent","Prole","Normal","Older","None","Tank","None","SportsCar","Normal","FiveThou","False","Expert","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Many"
"False","Adolescent","Prole","Cautious","Current","Mild","Tank","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adolescent","Prole","Cautious","Older","Mild","EggShell","Moderate","SportsCar","Excellent","FiftyThou","False","Normal","False","TenThou","False","TwentyThou","Secure","False","HundredThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adolescent","Prole","Psychopath","Current","None","Football","None","Economy","Normal","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Many"
"False","Adolescent","Middle","Normal","Older","None","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","False","Thousand","TenThou","True","Thousand","Excellent","False","Thousand","Many"
"False","Adolescent","UpperMiddle","Normal","Current","None","Tank","Moderate","Luxury","Poor","FiftyThou","False","Expert","False","Thousand","False","FiveThou","City","True","Thousand","HundredThou","True","Thousand","Excellent","True","Thousand","One"
"False","Adolescent","Prole","Adventurous","Older","None","Tank","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TenThou","Rural","True","HundredThou","TenThou","True","Thousand","Excellent","True","Thousand","One"
"False","Adolescent","Prole","Adventurous","Older","Mild","EggShell","None","Economy","Excellent","FiftyThou","False","SubStandard","False","Thousand","False","FiftyThou","Secure","False","Thousand","Thousand","False","Thousand","Excellent","False","Thousand","Many"
"False","Adolescent","Middle","Adventurous","Current","None","Football","None","Economy","Excellent","Domino","False","SubStandard","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"False","Adolescent","Middle","Normal","Current","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Adolescent","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","City","True","Thousand","Thousand","False","Thousand","Poor","True","TenThou","Zero"
"True","Adolescent","UpperMiddle","Adventurous","Current","None","EggShell","None","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Fair","True","Thousand","Many"
"False","Adolescent","Prole","Normal","Current","None","Football","Severe","FamilySedan","Normal","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","HundredThou","True","Thousand","Poor","True","Thousand","Many"
"True","Adolescent","Prole","Cautious","Older","None","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","HundredThou","HundredThou","False","Thousand","Poor","False","Thousand","One"
"False","Adolescent","Prole","Cautious","Older","None","Football","Mild","FamilySedan","Poor","FiftyThou","True","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","One"
"False","Adolescent","Wealthy","Normal","Current","None","Football","Severe","FamilySedan","Excellent","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adolescent","UpperMiddle","Normal","Current","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","Million","Thousand","False","Thousand","Excellent","False","Thousand","Many"
"False","Adolescent","UpperMiddle","Cautious","Current","None","EggShell","Severe","SportsCar","Excellent","FiftyThou","True","Normal","False","Thousand","False","TenThou","Rural","False","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"False","Adolescent","Prole","Adventurous","Current","None","Football","None","Economy","Excellent","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adolescent","Prole","Cautious","Current","None","EggShell","None","Economy","Normal","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","One"
"False","Adolescent","Middle","Cautious","Current","None","Tank","Moderate","Luxury","Excellent","Domino","False","Normal","False","Thousand","False","TenThou","Rural","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Many"
"False","Adolescent","Middle","Normal","Current","None","Tank","None","FamilySedan","Poor","FiftyThou","False","Normal","False","HundredThou","False","FiftyThou","Rural","False","TenThou","HundredThou","True","Thousand","Fair","True","Thousand","Zero"
"True","Adolescent","Prole","Cautious","Older","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"False","Adolescent","Prole","Cautious","Current","None","Tank","Mild","FamilySedan","Poor","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Secure","False","HundredThou","Thousand","False","Thousand","Poor","True","Thousand","Many"
"True","Adult","Middle","Normal","Current","None","EggShell","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"True","Adult","Middle","Adventurous","Older","None","Football","None","Luxury","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Rural","False","HundredThou","Thousand","False","TenThou","Fair","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Many"
"False","Adult","Prole","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Secure","False","HundredThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","None","Football","Mild","Luxury","Normal","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","True","Thousand","Thousand","True","HundredThou","Poor","True","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Older","None","Tank","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Expert","False","Thousand","False","TenThou","Secure","True","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Current","Severe","Tank","None","FamilySedan","Normal","FiftyThou","False","Expert","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Cautious","Current","Severe","Tank","Severe","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"False","Adult","Prole","Psychopath","Current","None","EggShell","Severe","SportsCar","Poor","FiveThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","TenThou","Excellent","False","Thousand","Many"
"False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Normal","TwentyThou","False","Normal","False","Thousand","False","FiftyThou","Rural","True","Thousand","TenThou","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Wealthy","Normal","Older","None","Tank","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","One"
"False","Adult","Middle","Psychopath","Current","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","HundredThou","TenThou","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","Football","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","Million","Suburb","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","Secure","False","HundredThou","HundredThou","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","Expert","False","Thousand","False","FiveThou","City","True","Thousand","HundredThou","False","TenThou","Poor","False","Thousand","One"
"False","Adult","Prole","Cautious","Current","Moderate","Football","None","Economy","Excellent","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","TenThou","False","Thousand","Good","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","Moderate","Football","None","Luxury","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","HundredThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","One"
"False","Adult","UpperMiddle","Normal","Current","None","EggShell","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","TenThou","Poor","False","Thousand","Many"
"False","Adult","Prole","Cautious","Current","None","Tank","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","Tank","None","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","False","HundredThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","FiftyThou","False","Normal","False","TenThou","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Middle","Adventurous","Current","None","Football","Mild","FamilySedan","Excellent","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","HundredThou","True","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Middle","Psychopath","Older","Moderate","Tank","Moderate","FamilySedan","Excellent","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","TenThou","HundredThou","True","Thousand","Excellent","False","Thousand","Many"
"False","Adult","Middle","Cautious","Older","None","EggShell","None","Economy","Poor","FiftyThou","True","Expert","False","Thousand","False","FiveThou","Secure","True","HundredThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","UpperMiddle","Adventurous","Older","Mild","EggShell","None","FamilySedan","Poor","FiftyThou","True","Normal","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"False","Adult","UpperMiddle","Normal","Older","Mild","EggShell","Moderate","FamilySedan","Excellent","FiftyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","HundredThou","True","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Prole","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Rural","True","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","One"
"False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Cautious","Older","None","Football","Severe","FamilySedan","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"False","Adult","Middle","Cautious","Current","Mild","EggShell","Severe","SuperLuxury","Poor","Domino","False","Expert","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","One"
"False","Adult","Middle","Normal","Older","None","Football","Severe","FamilySedan","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","Secure","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Adventurous","Current","None","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","City","True","HundredThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","Mild","Tank","Mild","Luxury","Normal","FiftyThou","False","SubStandard","False","HundredThou","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Middle","Adventurous","Older","None","EggShell","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","City","True","HundredThou","Thousand","False","Thousand","Poor","False","Thousand","One"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Luxury","Poor","Domino","False","Normal","False","TenThou","False","FiveThou","Secure","True","HundredThou","Thousand","True","Thousand","Fair","True","Thousand","Many"
"False","Adult","Prole","Cautious","Older","Mild","Football","Severe","SuperLuxury","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Million","TenThou","True","Thousand","Fair","True","Thousand","Many"
"False","Adult","Prole","Psychopath","Current","None","EggShell","None","Economy","Normal","TwentyThou","True","Normal","False","Thousand","False","FiveThou","Secure","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","Severe","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"False","Adult","UpperMiddle","Adventurous","Older","None","Football","Severe","FamilySedan","Normal","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","False","Thousand","Thousand","False","Thousand","Good","False","Thousand","Many"
"False","Adult","UpperMiddle","Adventurous","Current","None","Football","Moderate","FamilySedan","Excellent","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","TenThou","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Current","Mild","Tank","Mild","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","TenThou","HundredThou","True","TenThou","Poor","False","Thousand","Many"
"False","Adult","Middle","Normal","Current","Severe","Football","Moderate","Luxury","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TenThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","Million","Rural","False","Thousand","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"False","Adult","Middle","Normal","Current","None","Football","Moderate","Economy","Excellent","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","HundredThou","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","Tank","Severe","Economy","Poor","Domino","False","Normal","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"False","Adult","Prole","Normal","Current","None","EggShell","Mild","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","HundredThou","Excellent","False","Thousand","Zero"
"True","Adult","Prole","Cautious","Current","None","Tank","None","FamilySedan","Normal","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Normal","Current","Severe","Football","Moderate","FamilySedan","Poor","TwentyThou","True","Normal","False","Thousand","False","FiveThou","Suburb","True","HundredThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","UpperMiddle","Adventurous","Current","None","Tank","None","Economy","Normal","FiftyThou","False","SubStandard","False","TenThou","False","FiftyThou","City","False","HundredThou","HundredThou","True","Thousand","Fair","False","Thousand","One"
"False","Adult","Prole","Adventurous","Older","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","Prole","Cautious","Current","None","Football","None","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Middle","Psychopath","Older","None","Tank","None","Economy","Poor","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Many"
"False","Adult","UpperMiddle","Adventurous","Older","Mild","Tank","None","Economy","Poor","FiveThou","False","SubStandard","False","HundredThou","False","TenThou","City","True","TenThou","TenThou","False","Thousand","Excellent","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","Football","Mild","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","One"
"False","Adult","Prole","Adventurous","Older","None","Football","None","FamilySedan","Poor","FiveThou","True","Normal","False","TenThou","False","FiveThou","Secure","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","UpperMiddle","Cautious","Current","Moderate","EggShell","None","Economy","Normal","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Rural","True","TenThou","Thousand","False","Thousand","Excellent","False","Thousand","Zero"
"True","Adult","Prole","Cautious","Current","None","Football","None","Economy","Poor","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Normal","Older","Severe","Tank","Moderate","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Many"
"False","Adult","Middle","Cautious","Current","Mild","EggShell","Moderate","SportsCar","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","True","HundredThou","TenThou","True","Thousand","Excellent","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","Tank","None","SportsCar","Poor","FiftyThou","False","Normal","False","TenThou","False","TenThou","Suburb","True","TenThou","HundredThou","True","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Psychopath","Current","Moderate","Tank","Severe","Economy","Poor","FiftyThou","True","Expert","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"False","Adult","Prole","Cautious","Older","Severe","Football","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"False","Adult","Middle","Cautious","Older","Severe","Football","Mild","FamilySedan","Excellent","Domino","False","SubStandard","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","False","Thousand","Excellent","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","Mild","Tank","None","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","FiftyThou","Secure","False","HundredThou","HundredThou","False","Thousand","Fair","True","Thousand","Many"
"False","Adult","Prole","Cautious","Current","None","Tank","Severe","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","EggShell","Severe","FamilySedan","Excellent","FiftyThou","False","Expert","False","Thousand","False","FiveThou","Rural","True","TenThou","Thousand","True","TenThou","Excellent","False","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","None","Football","Severe","FamilySedan","Normal","FiftyThou","True","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"False","Adult","Prole","Normal","Older","None","Tank","None","Economy","Poor","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Excellent","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Older","None","Tank","Mild","SportsCar","Excellent","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Adult","Prole","Cautious","Current","None","Tank","Severe","Economy","Excellent","FiftyThou","True","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"False","Adult","UpperMiddle","Cautious","Current","Mild","EggShell","Moderate","FamilySedan","Normal","FiftyThou","False","SubStandard","False","Thousand","False","FiftyThou","Secure","False","HundredThou","Thousand","False","Thousand","Poor","True","Thousand","One"
