GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
False,Adult,Middle,Cautious,Current,None,EggShell,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Poor,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Middle,Normal,Current,None,EggShell,None,Economy,Excellent,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Senior,Middle,Cautious,Current,None,EggShell,None,Economy,Normal,FiftyThou,True,Normal,True,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Current,None,EggShell,Mild,FamilySedan,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,Mild,Tank,Mild,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adolescent,UpperMiddle,Normal,Current,Moderate,Tank,Moderate,FamilySedan,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,HundredThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,Football,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Current,None,EggShell,None,FamilySedan,Normal,FiftyThou,False,Normal,True,Thousand,False,TenThou,Suburb,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Normal,Domino,False,Normal,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,True,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Senior,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,Moderate,Tank,Moderate,FamilySedan,Poor,TwentyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,EggShell,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,False,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Poor,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,EggShell,None,Economy,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,One
False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,True,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,TenThou,City,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Senior,UpperMiddle,Cautious,Current,None,Tank,None,Luxury,Poor,TwentyThou,True,SubStandard,True,Thousand,False,FiftyThou,Secure,False,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Poor,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,True,Normal,False,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adolescent,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,EggShell,None,Economy,Excellent,Domino,False,Expert,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adolescent,Middle,Cautious,Current,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Normal,True,Thousand,False,TenThou,Suburb,True,Thousand,Thousand,False,Thousand,Excellent,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,Thousand,Thousand,False,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Current,Moderate,Tank,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Secure,True,HundredThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Cautious,Current,None,Football,None,FamilySedan,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,HundredThou,TenThou,True,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
False,Adult,Prole,Normal,Older,Mild,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,TenThou,True,Thousand,Poor,False,Thousand,Many
False,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adolescent,Middle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Rural,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,TenThou,True,Thousand,Poor,False,Thousand,Many
False,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Older,Severe,Tank,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,HundredThou,HundredThou,True,Thousand,Good,False,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Senior,Prole,Normal,Current,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adolescent,Prole,Normal,Current,Mild,Tank,Mild,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Good,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,Mild,Tank,Moderate,Luxury,Poor,TwentyThou,True,SubStandard,False,Thousand,False,FiftyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Normal,Older,Severe,Football,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Secure,False,HundredThou,HundredThou,False,Thousand,Poor,True,Thousand,Many
False,Adolescent,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiveThou,True,Normal,True,Thousand,False,TenThou,Secure,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,TwentyThou,False,Expert,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Excellent,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Adventurous,Older,None,Football,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Normal,Current,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,EggShell,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Current,Mild,EggShell,Moderate,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,TenThou,Thousand,False,Thousand,Poor,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,Football,None,Economy,Poor,Domino,True,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
False,Adult,Middle,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,True,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,None,Football,None,FamilySedan,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TwentyThou,Secure,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Middle,Adventurous,Current,None,Football,None,FamilySedan,Excellent,FiftyThou,True,Expert,False,Thousand,False,TwentyThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,TenThou,TenThou,True,Thousand,Excellent,True,Thousand,Many
False,Adolescent,Middle,Normal,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Senior,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Normal,Older,Moderate,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,True,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Middle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Senior,Middle,Cautious,Older,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Normal,True,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Adventurous,Current,None,Tank,None,Economy,Poor,FiftyThou,True,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adult,Middle,Normal,Older,Moderate,EggShell,Moderate,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,TenThou,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,TenThou,Thousand,True,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Adult,Middle,Normal,Current,Mild,EggShell,Moderate,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Good,False,Thousand,One
False,Senior,Prole,Normal,Current,None,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Prole,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Senior,Middle,Cautious,Current,None,EggShell,None,SportsCar,Excellent,FiftyThou,False,Normal,True,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Adventurous,Current,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
False,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Cautious,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,True,Thousand,False,TenThou,City,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,Severe,EggShell,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,HundredThou,Thousand,True,HundredThou,Poor,True,Thousand,Many
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Prole,Adventurous,Older,Moderate,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adolescent,Middle,Normal,Current,Mild,Tank,Moderate,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,HundredThou,TenThou,False,Thousand,Excellent,False,Thousand,Many
False,Adult,UpperMiddle,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,False,Normal,False,Thousand,False,TenThou,Suburb,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Current,Mild,Tank,Moderate,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,True,HundredThou,TenThou,False,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,False,HundredThou,HundredThou,False,Thousand,Fair,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,True,Thousand,False,FiveThou,Suburb,True,TenThou,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adolescent,Prole,Psychopath,Current,None,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Prole,Normal,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,TenThou,TenThou,False,Thousand,Poor,True,Thousand,Many
False,Senior,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,False,Normal,True,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,Middle,Normal,Current,Moderate,Tank,Moderate,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,True,HundredThou,TenThou,False,Thousand,Good,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adult,Middle,Normal,Current,None,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,True,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,Middle,Cautious,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,True,Expert,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
