GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
False,Adolescent,UpperMiddle,Adventurous,Older,Moderate,Tank,Moderate,FamilySedan,Excellent,Domino,False,SubStandard,True,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,Prole,Adventurous,Current,None,Football,Severe,SportsCar,Normal,FiftyThou,True,Normal,False,Thousand,False,TenThou,City,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Many
False,Adolescent,UpperMiddle,Adventurous,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiveThou,City,True,Thousand,HundredThou,False,Thousand,Good,False,Thousand,Zero
False,Senior,Middle,Normal,Current,Moderate,EggShell,Moderate,SportsCar,Normal,FiftyThou,False,SubStandard,False,TenThou,False,TenThou,Suburb,True,TenThou,Thousand,True,TenThou,Fair,False,TenThou,One
False,Adult,Prole,Cautious,Current,None,Tank,Severe,SportsCar,Excellent,Domino,False,SubStandard,False,Thousand,False,TwentyThou,Secure,False,Thousand,Thousand,False,TenThou,Fair,False,Thousand,Zero
False,Adolescent,Prole,Cautious,Older,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,False,HundredThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adolescent,Prole,Cautious,Current,Severe,Football,Moderate,Luxury,Normal,Domino,False,Normal,False,TenThou,False,TenThou,City,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,One
False,Senior,Prole,Cautious,Current,None,Football,Moderate,Economy,Excellent,FiftyThou,True,SubStandard,False,Thousand,False,FiveThou,Suburb,False,Thousand,HundredThou,False,Thousand,Good,False,Thousand,Many
False,Adult,Middle,Cautious,Current,None,Tank,None,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,False,Thousand,Excellent,False,Thousand,One
False,Adult,Prole,Normal,Current,None,Football,None,Economy,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,False,Thousand,Excellent,False,Thousand,Zero
True,Adolescent,Wealthy,Normal,Older,Severe,Tank,None,Economy,Excellent,FiftyThou,False,SubStandard,False,Thousand,False,Million,Secure,True,Thousand,TenThou,True,TenThou,Excellent,False,TenThou,Many
False,Senior,Prole,Adventurous,Current,None,Tank,None,Luxury,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,False,HundredThou,Fair,False,Thousand,Zero
False,Adult,Wealthy,Cautious,Older,Moderate,EggShell,None,Economy,Poor,FiftyThou,False,Normal,True,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Cautious,Current,None,Tank,None,Economy,Poor,TwentyThou,True,SubStandard,False,Thousand,False,TenThou,Rural,True,HundredThou,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adolescent,Prole,Adventurous,Current,None,Tank,Moderate,Economy,Normal,FiftyThou,True,Normal,False,TenThou,False,FiveThou,City,True,TenThou,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Prole,Normal,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adolescent,Wealthy,Psychopath,Current,Moderate,EggShell,None,FamilySedan,Poor,FiveThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,HundredThou,Poor,False,Thousand,Many
False,Senior,Prole,Cautious,Current,None,Football,None,FamilySedan,Normal,FiveThou,True,Normal,False,Thousand,False,TwentyThou,Secure,True,Thousand,HundredThou,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,Prole,Normal,Older,None,Tank,None,Economy,Excellent,TwentyThou,True,SubStandard,False,Thousand,False,FiveThou,Secure,False,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Senior,Prole,Adventurous,Current,None,EggShell,None,FamilySedan,Normal,FiveThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,TenThou,Thousand,True,HundredThou,Fair,True,Thousand,Many
False,Adolescent,Prole,Adventurous,Current,None,Football,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiftyThou,Secure,True,HundredThou,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Excellent,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Zero
False,Adolescent,Middle,Normal,Current,Mild,Football,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,FiveThou,City,True,HundredThou,Thousand,True,Thousand,Good,True,Thousand,One
False,Senior,UpperMiddle,Cautious,Current,None,EggShell,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Adolescent,Prole,Cautious,Current,Mild,Tank,Mild,Economy,Poor,FiftyThou,False,Expert,True,Thousand,False,TwentyThou,Secure,True,TenThou,TenThou,False,Thousand,Excellent,False,Thousand,Zero
False,Senior,Prole,Normal,Older,Moderate,Tank,None,FamilySedan,Normal,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,City,True,HundredThou,Thousand,False,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Cautious,Current,None,Football,None,FamilySedan,Normal,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Many
True,Adolescent,UpperMiddle,Adventurous,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Fair,True,Thousand,Many
False,Senior,Prole,Cautious,Older,None,Tank,None,Economy,Normal,Domino,False,Normal,False,Thousand,False,TwentyThou,Suburb,False,HundredThou,Thousand,True,HundredThou,Poor,False,Thousand,Many
False,Adolescent,UpperMiddle,Adventurous,Older,None,EggShell,Mild,SportsCar,Normal,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Secure,False,Thousand,TenThou,True,Thousand,Fair,True,Thousand,Many
False,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Poor,FiftyThou,True,Normal,False,Thousand,False,TwentyThou,Rural,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adolescent,Prole,Normal,Older,None,Football,Severe,FamilySedan,Normal,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,HundredThou,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Older,Mild,Tank,None,FamilySedan,Normal,FiveThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,False,TenThou,Fair,True,Thousand,Zero
True,Adult,Middle,Adventurous,Current,None,Football,None,Economy,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,None,Tank,None,Economy,Poor,TwentyThou,False,SubStandard,False,TenThou,False,TenThou,City,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Senior,Middle,Normal,Older,Moderate,Tank,None,FamilySedan,Excellent,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Rural,False,HundredThou,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Senior,Middle,Normal,Older,None,EggShell,Severe,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,City,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Senior,Middle,Psychopath,Current,Severe,EggShell,None,FamilySedan,Excellent,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,True,Million,TenThou,True,Thousand,Fair,False,Thousand,Many
False,Adult,Prole,Cautious,Older,None,Football,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,HundredThou,False,TwentyThou,Suburb,True,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adolescent,Prole,Normal,Current,Severe,EggShell,None,FamilySedan,Excellent,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,TenThou,Thousand,True,Thousand,Good,False,Thousand,Many
False,Adult,Wealthy,Normal,Current,Mild,Tank,None,FamilySedan,Excellent,TwentyThou,True,SubStandard,False,Thousand,False,FiveThou,Suburb,True,TenThou,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,EggShell,Moderate,Economy,Normal,FiftyThou,True,Expert,False,TenThou,False,FiveThou,City,True,TenThou,Thousand,False,Thousand,Fair,False,Thousand,One
False,Adult,Middle,Adventurous,Current,None,EggShell,None,Economy,Poor,FiftyThou,False,Expert,False,Thousand,False,Million,Rural,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Many
False,Adult,Middle,Normal,Current,None,EggShell,Severe,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Suburb,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Prole,Cautious,Older,None,EggShell,None,Economy,Normal,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Adventurous,Current,None,Football,Mild,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Suburb,True,HundredThou,Thousand,False,Thousand,Excellent,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,Tank,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,TenThou,Thousand,False,Thousand,Fair,False,TenThou,Zero
False,Senior,Prole,Adventurous,Older,None,Football,None,Luxury,Excellent,FiveThou,False,Normal,False,HundredThou,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Current,Mild,EggShell,Mild,Economy,Excellent,FiftyThou,False,Normal,False,HundredThou,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,False,Expert,False,Thousand,False,FiveThou,City,True,Thousand,HundredThou,False,TenThou,Poor,False,Thousand,One
False,Adolescent,UpperMiddle,Normal,Current,None,Football,Severe,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Poor,False,Thousand,Many
False,Adult,UpperMiddle,Cautious,Current,None,EggShell,Moderate,FamilySedan,Normal,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Senior,Prole,Cautious,Current,None,Football,None,Economy,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiveThou,Secure,False,Thousand,HundredThou,False,Thousand,Fair,True,Thousand,Many
False,Senior,Prole,Cautious,Current,None,EggShell,Mild,Economy,Poor,FiftyThou,False,Expert,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,Middle,Adventurous,Current,None,Football,None,Economy,Normal,FiveThou,False,Normal,False,Thousand,False,FiveThou,City,True,HundredThou,Thousand,True,Thousand,Good,True,Thousand,Many
False,Adult,Prole,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,True,SubStandard,False,TenThou,False,TwentyThou,City,True,TenThou,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Normal,Current,None,Tank,None,Economy,Poor,FiftyThou,False,Normal,False,HundredThou,False,TwentyThou,Rural,False,Thousand,Thousand,False,Thousand,Excellent,False,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Older,Moderate,Tank,None,Luxury,Excellent,FiftyThou,True,SubStandard,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,False,HundredThou,Excellent,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,Mild,Football,None,FamilySedan,Normal,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,True,HundredThou,Thousand,True,Thousand,Fair,True,Thousand,One
False,Senior,Prole,Normal,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,TwentyThou,Secure,False,HundredThou,Thousand,True,Thousand,Excellent,True,Thousand,One
False,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,False,SubStandard,False,HundredThou,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Good,False,Thousand,Zero
False,Adult,Prole,Normal,Older,Moderate,EggShell,None,Economy,Normal,TwentyThou,False,Normal,False,Thousand,False,TwentyThou,Rural,True,Thousand,TenThou,True,Thousand,Fair,False,Thousand,Many
False,Adult,Middle,Normal,Older,None,Football,Mild,FamilySedan,Excellent,TwentyThou,True,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,True,Thousand,One
False,Adult,Prole,Adventurous,Older,None,Tank,Severe,Economy,Poor,FiftyThou,False,Normal,False,TenThou,False,FiveThou,City,False,HundredThou,HundredThou,True,Thousand,Excellent,False,Thousand,One
False,Adult,UpperMiddle,Adventurous,Older,None,Football,None,Economy,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Normal,Current,None,Football,Severe,Economy,Poor,FiftyThou,False,SubStandard,False,TenThou,False,TenThou,Secure,False,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Many
False,Adult,UpperMiddle,Adventurous,Older,Severe,Football,Severe,SportsCar,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Suburb,True,TenThou,Thousand,True,Thousand,Fair,False,Thousand,Many
False,Adolescent,Prole,Cautious,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,City,False,HundredThou,Thousand,True,Thousand,Fair,True,TenThou,Many
False,Senior,Middle,Normal,Older,Moderate,EggShell,None,FamilySedan,Excellent,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,TenThou,Thousand,False,Thousand,Good,True,Thousand,Many
False,Adult,UpperMiddle,Cautious,Current,Moderate,Football,Severe,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Many
False,Adult,Prole,Normal,Older,None,Tank,None,Economy,Poor,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Rural,False,TenThou,Thousand,False,Thousand,Excellent,False,Thousand,Zero
False,Senior,Prole,Cautious,Current,Severe,Football,Moderate,Luxury,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiveThou,City,False,HundredThou,Thousand,True,Thousand,Excellent,False,Thousand,Many
False,Adolescent,Prole,Adventurous,Current,None,Football,None,Economy,Excellent,FiftyThou,False,Expert,False,HundredThou,False,TwentyThou,Suburb,False,Thousand,TenThou,False,TenThou,Excellent,False,Thousand,Zero
False,Adolescent,Prole,Cautious,Older,None,Football,None,Economy,Normal,FiftyThou,False,Expert,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,One
False,Adult,Prole,Cautious,Older,Mild,Football,Moderate,Economy,Excellent,FiftyThou,False,Normal,False,TenThou,False,FiveThou,City,False,HundredThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Normal,Older,None,EggShell,Severe,FamilySedan,Poor,FiftyThou,False,Normal,True,Thousand,False,TenThou,Secure,False,HundredThou,TenThou,False,Thousand,Excellent,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,EggShell,None,SportsCar,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,Secure,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Wealthy,Normal,Current,None,Football,Severe,FamilySedan,Excellent,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Rural,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Senior,Prole,Normal,Older,None,Football,Moderate,FamilySedan,Poor,FiftyThou,True,Normal,False,HundredThou,False,TwentyThou,Suburb,True,HundredThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,Football,Moderate,Economy,Poor,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Senior,Prole,Cautious,Older,None,Tank,Severe,FamilySedan,Poor,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,True,Thousand,Fair,True,Thousand,Many
False,Adult,Prole,Adventurous,Older,None,Football,None,FamilySedan,Poor,FiveThou,True,Normal,False,TenThou,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Senior,Middle,Normal,Current,None,Tank,None,Economy,Excellent,FiftyThou,False,Normal,False,Thousand,False,TenThou,Rural,True,TenThou,Thousand,False,Thousand,Fair,True,Thousand,Zero
False,Adolescent,Prole,Adventurous,Current,None,Football,Mild,SportsCar,Poor,FiftyThou,True,SubStandard,False,Thousand,False,FiveThou,Suburb,True,TenThou,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Senior,UpperMiddle,Normal,Current,Severe,EggShell,None,Economy,Normal,FiftyThou,False,SubStandard,False,Thousand,False,FiftyThou,Rural,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Cautious,Current,None,EggShell,Severe,FamilySedan,Normal,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,City,True,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,Prole,Adventurous,Older,None,EggShell,Severe,Economy,Normal,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,True,Thousand,Thousand,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Normal,Current,Severe,Football,Moderate,Luxury,Poor,TwentyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Excellent,True,Thousand,Zero
False,Adolescent,Middle,Cautious,Current,None,Tank,Severe,FamilySedan,Poor,TwentyThou,False,SubStandard,False,Thousand,False,FiveThou,City,True,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,Zero
False,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Poor,TwentyThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,False,TenThou,Fair,False,Thousand,Zero
False,Adult,Middle,Normal,Older,None,EggShell,Mild,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,FiveThou,City,False,TenThou,Thousand,False,Thousand,Fair,True,Thousand,Many
False,Adolescent,Prole,Normal,Older,None,Tank,None,SportsCar,Normal,FiveThou,False,Expert,False,Thousand,False,FiveThou,Suburb,False,Thousand,Thousand,False,Thousand,Fair,False,Thousand,Many
False,Adolescent,Prole,Adventurous,Current,None,Tank,None,Economy,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,City,True,Thousand,TenThou,False,Thousand,Excellent,True,Thousand,Many
False,Adult,Wealthy,Adventurous,Current,None,Tank,Moderate,FamilySedan,Excellent,FiftyThou,False,Normal,False,HundredThou,False,TwentyThou,Rural,False,TenThou,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adult,Prole,Cautious,Current,None,EggShell,None,FamilySedan,Poor,Domino,True,Normal,False,Thousand,False,FiveThou,Rural,False,Thousand,Thousand,False,Thousand,Excellent,True,Thousand,One
False,Adult,Middle,Cautious,Older,None,Football,Mild,FamilySedan,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,False,Thousand,HundredThou,False,Thousand,Fair,False,Thousand,Many
False,Adult,Middle,Normal,Older,Mild,Football,Severe,FamilySedan,Poor,FiftyThou,False,Expert,False,Thousand,False,FiveThou,City,False,Thousand,Thousand,False,Thousand,Fair,True,Thousand,Many
False,Adult,Middle,Normal,Older,None,Tank,Severe,FamilySedan,Normal,FiveThou,False,Normal,False,Thousand,False,FiveThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Adventurous,Current,None,Football,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TenThou,Secure,False,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Zero
False,Adult,Middle,Adventurous,Current,None,Tank,Severe,Economy,Normal,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,Thousand,Thousand,False,Thousand,Good,True,Thousand,Many
False,Adult,Prole,Normal,Older,Severe,Tank,None,FamilySedan,Excellent,Domino,True,SubStandard,False,Thousand,False,TenThou,Suburb,False,Thousand,Thousand,True,TenThou,Fair,False,Thousand,Many
False,Senior,Prole,Adventurous,Current,None,Tank,Moderate,Economy,Normal,TwentyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,False,Thousand,Thousand,False,Thousand,Excellent,False,Thousand,Zero
False,Adult,UpperMiddle,Adventurous,Current,None,Football,Moderate,FamilySedan,Normal,FiftyThou,False,Expert,False,TenThou,False,FiveThou,Secure,True,HundredThou,TenThou,False,Thousand,Poor,True,Thousand,Zero
False,Adult,Middle,Cautious,Older,None,EggShell,None,FamilySedan,Normal,FiftyThou,True,Expert,False,Thousand,False,FiftyThou,Secure,False,Thousand,Thousand,False,Thousand,Good,True,Thousand,Many
False,Adult,Middle,Normal,Older,None,EggShell,None,FamilySedan,Poor,TwentyThou,False,Expert,False,Thousand,False,FiveThou,Rural,False,HundredThou,Thousand,False,Thousand,Fair,True,Thousand,One
False,Adult,Prole,Adventurous,Older,None,Tank,Severe,Economy,Normal,Domino,True,SubStandard,False,TenThou,False,FiveThou,Rural,True,Thousand,HundredThou,False,Thousand,Excellent,True,Thousand,Many
False,Adult,Prole,Normal,Older,Moderate,EggShell,None,SportsCar,Poor,FiftyThou,False,Normal,False,Thousand,False,TenThou,Secure,True,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Adolescent,Middle,Cautious,Current,None,Football,None,FamilySedan,Poor,FiftyThou,True,SubStandard,True,Thousand,False,TwentyThou,Secure,False,TenThou,Thousand,False,Thousand,Excellent,True,Thousand,Many
True,Adolescent,UpperMiddle,Adventurous,Current,None,Football,Mild,Luxury,Poor,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Rural,False,HundredThou,Thousand,True,Thousand,Poor,True,Thousand,Many
False,Adult,UpperMiddle,Normal,Current,None,Football,Mild,FamilySedan,Poor,FiftyThou,True,Normal,False,Thousand,False,TenThou,Rural,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,One
False,Senior,UpperMiddle,Normal,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Secure,True,Thousand,Thousand,True,Thousand,Poor,False,Thousand,Many
False,Adult,Prole,Adventurous,Older,Mild,Football,None,FamilySedan,Excellent,FiveThou,False,Normal,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,True,Thousand,Excellent,False,Thousand,Zero
False,Senior,Prole,Adventurous,Older,Moderate,Tank,None,Economy,Excellent,Domino,True,Normal,False,Thousand,False,FiveThou,Rural,False,Million,TenThou,False,Thousand,Poor,True,Thousand,Many
False,Senior,Middle,Normal,Older,None,Tank,None,Luxury,Poor,FiftyThou,False,Normal,False,Thousand,False,FiveThou,Rural,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,Many
False,Adolescent,Middle,Normal,Current,None,Tank,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,Thousand,False,TwentyThou,Suburb,True,TenThou,Thousand,True,Thousand,Excellent,True,Thousand,One
False,Senior,Prole,Adventurous,Current,None,Tank,Severe,SportsCar,Excellent,FiftyThou,False,SubStandard,False,Thousand,False,FiveThou,Secure,False,Thousand,Thousand,False,TenThou,Poor,True,Thousand,Many
False,Adult,UpperMiddle,Cautious,Older,None,Football,Moderate,Luxury,Excellent,TwentyThou,False,SubStandard,True,Thousand,False,FiveThou,City,True,Thousand,TenThou,True,Thousand,Good,False,Thousand,Many
False,Senior,Wealthy,Adventurous,Current,None,Tank,None,FamilySedan,Poor,FiftyThou,False,Expert,False,Thousand,False,FiftyThou,Suburb,False,Thousand,Thousand,True,Thousand,Good,True,Thousand,Zero
False,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Poor,FiftyThou,False,SubStandard,False,TenThou,False,FiveThou,City,True,TenThou,HundredThou,True,Thousand,Good,True,Thousand,One
